date,ntot,nNO,nSE,nFI
19990906,3099,655,804,433
19990907,3098,656,804,433
19990908,3096,656,804,433
19990909,3098,656,804,433
19990910,3090,656,804,433
19990911,3098,656,804,432
19990912,3098,656,804,432
19990913,3096,656,804,432
19990914,3069,656,804,432
19990915,3049,656,804,431
19990916,3098,656,804,432
19990917,3074,656,804,433
19990918,3075,657,804,433
19990919,3099,657,804,433
19990920,3100,657,804,434
19990921,3094,657,804,434
19990922,3101,657,804,434
19990923,3104,657,804,434
19990924,3101,657,804,434
19990925,3104,657,804,434
19990926,3103,656,804,434
19990927,3103,657,804,434
19990928,3103,657,804,434
19990929,3070,657,804,433
19990930,3052,657,804,433
19991001,3081,657,804,433
19991002,3082,658,801,432
19991003,3071,658,804,432
19991004,3068,658,804,432
19991005,3068,658,804,432
19991006,3067,658,804,432
19991007,3075,658,804,431
19991008,3072,658,804,432
19991009,3082,658,804,432
19991010,3076,658,804,432
19991011,3085,658,804,432
19991012,3065,658,804,432
19991013,3075,658,804,432
19991014,3071,658,804,432
19991015,3064,658,804,432
19991016,3070,657,804,432
19991017,3076,657,804,432
19991018,3065,657,804,432
19991019,3061,657,804,432
19991020,3056,657,804,432
19991021,3073,657,804,432
19991022,3068,657,804,432
19991023,3071,657,804,431
19991024,3072,657,804,431
19991025,3064,657,804,432
19991026,3071,657,804,432
19991027,3077,657,804,431
19991028,3077,657,804,432
19991029,3064,657,804,432
19991030,3054,657,804,431
19991031,3066,657,804,430
19991101,3061,656,804,432
19991102,3054,656,804,431
19991103,3051,656,804,430
19991104,3062,656,804,430
19991105,3058,656,804,430
19991106,3073,656,804,428
19991107,3072,656,804,429
19991108,3069,656,804,430
19991109,3077,656,804,430
19991110,3062,656,804,429
19991111,3066,656,804,430
19991112,3061,655,804,430
19991113,3058,655,804,427
19991114,3064,655,804,429
19991115,3062,655,804,428
19991116,3069,655,804,429
19991117,3056,655,804,428
19991118,3061,656,804,428
19991119,3050,656,804,427
19991120,3070,656,804,426
19991121,3060,656,804,426
19991122,3067,656,804,427
19991123,3067,656,804,428
19991124,3068,656,804,429
19991125,3067,656,804,428
19991126,3063,656,804,429
19991127,3063,655,804,427
19991128,3064,655,804,429
19991129,3058,655,804,430
19991130,3065,655,804,429
19991201,3057,652,804,429
19991202,3065,653,801,427
19991203,3057,653,801,427
19991204,3037,650,801,426
19991205,3056,649,801,426
19991206,3055,653,801,427
19991207,3047,653,801,427
19991208,3053,653,801,427
19991209,3060,651,801,427
19991210,3054,652,801,426
19991211,3050,652,801,426
19991212,3050,651,801,426
19991213,3065,651,801,426
19991214,3041,652,801,428
19991215,3045,652,801,428
19991216,3052,652,801,428
19991217,3036,652,801,428
19991218,3048,651,801,427
19991219,3055,652,801,427
19991220,3069,652,801,428
19991221,3061,653,801,428
19991222,3035,653,801,428
19991223,3044,653,801,428
19991224,3040,653,801,427
19991225,3054,651,801,427
19991226,3050,651,801,428
19991227,3053,651,801,428
19991228,3054,651,801,428
19991229,3063,651,801,428
19991230,3052,651,801,427
19991231,3060,650,801,428
20000101,3056,649,801,426
20000102,3023,650,790,427
20000103,3028,650,789,427
20000104,3020,650,789,427
20000105,3032,650,789,429
20000106,3016,649,789,429
20000107,3000,649,789,429
20000108,3019,648,790,428
20000109,3022,650,791,428
20000110,3002,650,789,428
20000111,3011,650,789,429
20000112,3012,650,790,429
20000113,3023,650,790,429
20000114,3027,650,790,429
20000115,3002,649,789,428
20000116,3001,649,789,428
20000117,3018,650,790,429
20000118,3023,650,789,429
20000119,3036,650,789,429
20000120,3019,650,789,429
20000121,3029,650,789,429
20000122,3029,650,789,426
20000123,3023,649,789,426
20000124,3019,650,789,429
20000125,3025,650,789,428
20000126,3013,650,789,429
20000127,3013,650,789,429
20000128,3012,650,789,428
20000129,3009,650,789,427
20000130,3021,650,790,428
20000131,3039,650,790,430
20000201,3026,651,789,430
20000202,3004,651,790,429
20000203,3025,651,790,428
20000204,3020,651,789,429
20000205,3011,651,791,427
20000206,3021,651,790,427
20000207,3010,651,790,429
20000208,3009,651,789,428
20000209,3025,651,791,428
20000210,3017,651,790,428
20000211,2997,651,789,426
20000212,3004,651,789,426
20000213,2999,651,789,427
20000214,3002,651,789,429
20000215,3029,651,790,429
20000216,3021,651,789,429
20000217,3022,652,789,427
20000218,3015,652,789,429
20000219,3016,652,790,428
20000220,3019,652,790,427
20000221,3021,652,789,426
20000222,3010,652,789,425
20000223,3024,652,789,429
20000224,3018,652,790,429
20000225,3016,652,790,429
20000226,3015,652,790,428
20000227,3018,652,789,428
20000228,3006,652,790,428
20000229,3013,652,790,428
20000301,3010,651,791,427
20000302,3019,651,787,429
20000303,3019,651,786,430
20000304,3002,651,787,428
20000305,3017,651,787,429
20000306,3015,651,785,430
20000307,3013,651,786,430
20000308,3023,650,786,430
20000309,3013,650,785,430
20000310,3028,650,786,431
20000311,3024,650,785,430
20000312,3009,650,785,430
20000313,3015,650,785,431
20000314,3003,650,787,430
20000315,3022,650,786,431
20000316,3015,650,785,431
20000317,3025,651,786,431
20000318,2995,651,785,430
20000319,3002,650,786,429
20000320,3008,650,785,431
20000321,3011,650,785,431
20000322,3000,650,785,431
20000323,3005,650,785,431
20000324,3001,650,785,432
20000325,3007,650,785,431
20000326,3005,650,785,430
20000327,3014,650,785,431
20000328,3013,650,786,431
20000329,3009,651,785,430
20000330,3011,651,785,431
20000331,3016,651,785,431
20000401,3014,652,786,429
20000402,3022,652,785,425
20000403,3001,652,785,426
20000404,3004,652,785,425
20000405,2996,653,786,424
20000406,2997,652,786,425
20000407,3005,652,786,425
20000408,3007,652,785,424
20000409,3006,652,785,423
20000410,3003,652,785,424
20000411,3000,652,785,425
20000412,2996,652,785,425
20000413,2996,652,785,425
20000414,3012,652,787,425
20000415,3004,651,787,423
20000416,3001,652,786,422
20000417,2997,652,786,424
20000418,2996,652,785,425
20000419,2996,652,786,424
20000420,3003,652,786,425
20000421,2997,651,785,424
20000422,2991,651,785,425
20000423,2996,651,786,424
20000424,2999,651,786,424
20000425,2998,651,787,424
20000426,3001,651,785,425
20000427,2996,651,786,424
20000428,3001,652,785,425
20000429,2998,652,785,423
20000430,2987,652,785,424
20000501,3001,652,785,424
20000502,3001,652,782,426
20000503,3008,652,782,427
20000504,2994,652,782,427
20000505,2998,652,782,427
20000506,2998,652,782,426
20000507,3006,652,782,425
20000508,2998,651,782,425
20000509,3000,651,782,427
20000510,3001,651,782,427
20000511,2995,651,782,426
20000512,2999,652,782,426
20000513,3007,652,782,425
20000514,3000,652,782,425
20000515,3000,652,783,427
20000516,2999,652,782,425
20000517,3002,651,782,427
20000518,2998,651,782,427
20000519,3003,651,782,426
20000520,3004,651,782,426
20000521,3009,652,782,427
20000522,3005,652,782,426
20000523,3009,653,782,426
20000524,3004,652,783,425
20000525,3002,652,784,426
20000526,3001,653,782,426
20000527,2998,653,783,424
20000528,3008,653,783,425
20000529,2997,653,783,425
20000530,3005,653,783,425
20000531,3004,654,783,425
20000601,3009,650,783,426
20000602,2988,652,784,419
20000603,2988,651,783,420
20000604,2992,651,783,419
20000605,2992,652,783,420
20000606,2991,652,783,420
20000607,2995,652,783,421
20000608,2997,652,783,420
20000609,3011,652,783,422
20000610,3002,652,783,419
20000611,2992,650,783,420
20000612,3000,652,783,421
20000613,3002,652,785,420
20000614,2990,650,783,421
20000615,3000,651,784,421
20000616,2997,650,784,422
20000617,2997,649,784,422
20000618,2995,649,783,422
20000619,2995,650,784,421
20000620,3002,651,784,422
20000621,2994,651,784,421
20000622,2989,651,783,420
20000623,2994,651,785,422
20000624,3004,651,783,422
20000625,2997,652,784,422
20000626,3003,652,784,422
20000627,2997,652,783,422
20000628,2996,651,785,423
20000629,3005,652,784,423
20000630,3001,652,783,425
20000701,3014,651,784,424
20000702,2990,653,779,422
20000703,2998,653,780,423
20000704,3009,653,781,421
20000705,2994,653,781,421
20000706,3000,653,781,421
20000707,2995,653,781,421
20000708,2995,653,780,419
20000709,2990,653,780,419
20000710,2996,653,782,420
20000711,3003,653,781,421
20000712,2996,653,780,421
20000713,2998,653,779,421
20000714,3001,653,780,421
20000715,2986,653,780,420
20000716,3004,653,779,420
20000717,2991,653,779,420
20000718,2995,653,781,421
20000719,3007,653,779,421
20000720,2999,653,780,420
20000721,2983,653,779,420
20000722,2994,653,779,419
20000723,2994,653,779,419
20000724,2982,653,779,420
20000725,3002,653,780,421
20000726,3006,653,779,422
20000727,3006,653,780,422
20000728,3007,653,780,422
20000729,3000,653,780,422
20000730,2998,653,779,422
20000731,2998,653,779,421
20000801,2995,653,780,422
20000802,2979,654,782,415
20000803,2991,654,782,415
20000804,3001,654,782,417
20000805,2991,653,782,414
20000806,2982,653,782,416
20000807,2990,653,783,416
20000808,2984,653,782,417
20000809,2988,653,783,417
20000810,2976,653,782,415
20000811,2983,653,783,415
20000812,2987,652,783,414
20000813,2980,652,782,416
20000814,2978,652,782,415
20000815,2989,652,782,415
20000816,2983,652,782,416
20000817,2990,652,782,415
20000818,2985,652,783,414
20000819,2978,651,782,415
20000820,2979,651,782,415
20000821,2985,651,783,416
20000822,2990,651,783,417
20000823,2988,651,782,416
20000824,2985,651,782,415
20000825,2991,651,783,415
20000826,2992,651,782,415
20000827,2990,651,782,415
20000828,2984,651,783,415
20000829,2985,651,782,415
20000830,2993,651,782,415
20000831,2987,651,783,415
20000901,2995,652,783,415
20000902,3002,652,782,417
20000903,2989,652,784,417
20000904,2993,652,783,418
20000905,3000,652,782,418
20000906,2998,652,782,417
20000907,2991,652,783,419
20000908,2986,652,782,417
20000909,2986,650,783,417
20000910,2992,650,782,416
20000911,2985,650,783,418
20000912,2988,650,783,417
20000913,2986,650,782,417
20000914,2993,650,783,417
20000915,2982,650,782,417
20000916,2979,649,782,416
20000917,2983,649,782,416
20000918,2987,649,782,416
20000919,2991,649,783,417
20000920,2987,649,783,416
20000921,2988,649,782,417
20000922,2987,649,782,416
20000923,2990,649,782,415
20000924,2989,649,782,416
20000925,2991,649,782,416
20000926,2987,649,782,417
20000927,2984,649,782,417
20000928,2992,649,783,417
20000929,2989,650,783,416
20000930,2987,650,783,415
20001001,2987,650,782,415
20001002,2986,650,783,415
20001003,2991,650,784,417
20001004,2984,650,785,417
20001005,2991,650,783,417
20001006,2989,650,784,417
20001007,2991,650,784,417
20001008,2981,650,783,416
20001009,2987,650,784,417
20001010,2989,650,784,418
20001011,2991,650,784,417
20001012,2986,650,785,417
20001013,2988,649,784,418
20001014,2991,648,784,418
20001015,2992,649,784,417
20001016,2986,650,783,419
20001017,2989,650,783,419
20001018,2989,650,783,418
20001019,2990,651,783,418
20001020,2987,651,783,418
20001021,2993,651,785,417
20001022,2990,651,783,419
20001023,2987,651,783,419
20001024,2978,651,784,419
20001025,2985,651,784,419
20001026,2997,651,784,418
20001027,3003,651,784,418
20001028,3005,651,783,417
20001029,2991,652,784,416
20001030,2988,652,783,417
20001031,2992,653,785,418
20001101,2994,653,783,417
20001102,2995,653,784,416
20001103,2991,653,784,416
20001104,2990,653,783,415
20001105,2986,653,783,415
20001106,2999,653,783,416
20001107,2988,653,783,416
20001108,2977,653,782,415
20001109,2991,653,783,416
20001110,3000,653,783,416
20001111,2994,653,784,416
20001112,2994,653,784,415
20001113,2989,653,784,416
20001114,2986,653,784,416
20001115,2990,652,784,416
20001116,2995,653,783,416
20001117,2988,653,784,416
20001118,2981,653,782,415
20001119,2981,653,784,415
20001120,2982,653,783,416
20001121,2996,653,784,416
20001122,2997,653,782,416
20001123,2995,653,783,416
20001124,2993,653,782,417
20001125,2989,653,783,415
20001126,2994,653,783,415
20001127,2990,653,783,416
20001128,2987,653,782,416
20001129,2989,653,782,416
20001130,2995,654,784,416
20001201,2977,646,783,416
20001202,2983,645,782,415
20001203,2976,645,783,413
20001204,2977,645,781,415
20001205,2976,645,781,415
20001206,2973,645,782,414
20001207,2975,645,782,415
20001208,2985,645,783,415
20001209,2986,645,782,414
20001210,2986,645,782,414
20001211,2986,645,782,415
20001212,2975,645,782,415
20001213,2979,645,783,415
20001214,2983,645,782,415
20001215,2987,642,782,415
20001216,2975,642,783,414
20001217,2980,642,783,414
20001218,2983,642,781,415
20001219,2983,642,781,415
20001220,2975,642,781,414
20001221,2977,642,781,414
20001222,2980,642,781,414
20001223,2979,642,781,415
20001224,2989,642,782,414
20001225,2984,641,782,415
20001226,2979,642,781,414
20001227,2977,642,781,415
20001228,2970,642,782,415
20001229,2968,641,783,415
20001230,2980,642,783,413
20001231,2972,642,783,414
20010101,2962,633,781,413
20010102,2955,633,779,412
20010103,2955,633,781,412
20010104,2941,633,779,412
20010105,2963,633,779,412
20010106,2957,633,780,412
20010107,2951,633,780,412
20010108,2959,633,780,412
20010109,2961,633,781,412
20010110,2967,633,780,412
20010111,2963,633,779,412
20010112,2977,633,778,412
20010113,2964,631,779,412
20010114,2961,631,779,412
20010115,2949,632,778,412
20010116,2951,632,779,412
20010117,2956,632,779,412
20010118,2951,632,779,412
20010119,2945,632,779,412
20010120,2952,631,779,412
20010121,2945,631,780,411
20010122,2942,631,780,411
20010123,2958,632,780,412
20010124,2958,632,780,412
20010125,2954,632,779,412
20010126,2954,632,779,412
20010127,2962,633,779,412
20010128,2952,633,779,412
20010129,2956,633,779,412
20010130,2959,633,780,412
20010131,2968,633,779,412
20010201,2966,632,781,412
20010202,2960,632,778,412
20010203,2963,631,778,411
20010204,2963,631,778,412
20010205,2956,632,778,412
20010206,2960,632,778,412
20010207,2963,632,778,412
20010208,2971,632,778,412
20010209,2956,632,779,411
20010210,2954,631,777,412
20010211,2949,631,777,412
20010212,2948,631,778,412
20010213,2953,631,778,411
20010214,2956,631,778,412
20010215,2954,631,778,412
20010216,2950,631,777,412
20010217,2950,631,777,412
20010218,2950,631,777,412
20010219,2959,631,777,412
20010220,2952,631,778,412
20010221,2963,631,778,412
20010222,2976,631,778,412
20010223,2966,631,777,412
20010224,2970,631,777,411
20010225,2958,631,777,412
20010226,2956,631,777,412
20010227,2956,631,779,412
20010228,2961,631,779,412
20010301,2933,603,779,413
20010302,2915,597,778,411
20010303,2924,597,779,411
20010304,2929,597,779,410
20010305,2929,597,779,411
20010306,2921,597,778,411
20010307,2914,597,778,411
20010308,2925,596,778,411
20010309,2912,596,778,411
20010310,2918,596,779,411
20010311,2914,596,780,411
20010312,2930,596,778,411
20010313,2920,596,780,411
20010314,2921,596,778,411
20010315,2924,596,779,411
20010316,2931,596,779,411
20010317,2928,594,780,411
20010318,2924,594,778,411
20010319,2929,596,778,410
20010320,2922,596,778,410
20010321,2929,596,778,411
20010322,2921,596,778,411
20010323,2907,596,778,411
20010324,2923,596,778,411
20010325,2918,596,778,411
20010326,2919,596,778,410
20010327,2917,596,778,411
20010328,2912,596,779,410
20010329,2908,596,779,411
20010330,2908,596,778,411
20010331,2917,596,779,412
20010401,2939,630,778,411
20010402,2963,630,780,410
20010403,2953,630,781,410
20010404,2955,630,781,409
20010405,2952,630,781,410
20010406,2961,630,782,409
20010407,2958,630,782,409
20010408,2959,630,781,408
20010409,2957,630,781,410
20010410,2970,630,780,408
20010411,2983,630,780,410
20010412,2980,630,780,410
20010413,2963,630,781,409
20010414,2972,630,780,409
20010415,2966,630,780,409
20010416,2972,630,780,410
20010417,2967,630,780,410
20010418,2966,630,780,410
20010419,2969,630,781,410
20010420,2973,630,781,410
20010421,2968,630,781,410
20010422,2964,630,780,409
20010423,2963,630,780,409
20010424,2970,629,780,410
20010425,2967,630,780,410
20010426,2977,630,781,409
20010427,2975,630,781,410
20010428,2970,629,781,409
20010429,2958,629,782,409
20010430,2957,629,782,409
20010501,2970,629,780,409
20010502,2962,629,778,409
20010503,2957,629,778,409
20010504,2964,629,778,409
20010505,2971,629,778,409
20010506,2969,629,778,409
20010507,2961,629,778,409
20010508,2973,629,778,409
20010509,2973,629,778,410
20010510,2975,629,778,410
20010511,2968,630,778,410
20010512,2969,629,778,410
20010513,2965,629,778,410
20010514,2971,629,778,410
20010515,2973,629,778,410
20010516,2971,629,778,410
20010517,2963,629,779,410
20010518,2975,629,779,409
20010519,2969,628,780,410
20010520,2982,628,779,410
20010521,2970,628,779,410
20010522,2979,628,778,410
20010523,2974,628,778,409
20010524,2960,628,779,410
20010525,2967,628,779,409
20010526,2970,628,779,409
20010527,2967,628,779,409
20010528,2963,628,779,409
20010529,2974,628,779,409
20010530,2966,628,778,409
20010531,2975,628,778,409
20010601,2963,627,778,409
20010602,2962,627,780,409
20010603,2959,627,780,409
20010604,2976,627,781,409
20010605,2969,627,780,409
20010606,2965,627,780,408
20010607,2973,627,780,409
20010608,2976,627,782,409
20010609,2963,627,781,409
20010610,2977,627,780,408
20010611,2972,627,781,409
20010612,2974,627,781,409
20010613,2983,627,781,409
20010614,2976,627,780,409
20010615,2971,627,780,409
20010616,2960,626,780,409
20010617,2968,626,781,408
20010618,2972,626,780,409
20010619,2973,626,780,409
20010620,2980,626,780,409
20010621,2979,626,780,409
20010622,2972,626,781,408
20010623,2971,626,781,409
20010624,2983,626,780,409
20010625,2968,626,780,409
20010626,2976,626,780,408
20010627,2970,626,780,409
20010628,2962,626,780,409
20010629,2980,626,781,409
20010630,2966,626,781,407
20010701,2965,622,781,408
20010702,2949,622,778,407
20010703,2975,622,778,408
20010704,2961,622,777,408
20010705,2965,622,777,408
20010706,2961,622,778,408
20010707,2949,622,777,407
20010708,2948,622,777,407
20010709,2955,622,777,407
20010710,2955,622,778,407
20010711,2952,622,777,407
20010712,2951,622,778,407
20010713,2955,622,778,407
20010714,2935,622,777,407
20010715,2942,622,776,407
20010716,2944,622,777,406
20010717,2956,622,777,407
20010718,2965,623,776,407
20010719,2963,623,777,407
20010720,2962,623,776,407
20010721,2953,623,777,407
20010722,2952,623,776,407
20010723,2950,623,776,407
20010724,2961,623,776,407
20010725,2963,623,777,407
20010726,2965,623,776,407
20010727,2954,623,776,407
20010728,2948,623,776,407
20010729,2951,623,777,407
20010730,2958,623,776,407
20010731,2963,623,777,407
20010801,2967,627,776,408
20010802,2953,627,777,407
20010803,2947,627,777,408
20010804,2956,627,777,408
20010805,2955,628,778,408
20010806,2947,628,779,409
20010807,2957,628,778,408
20010808,2956,629,778,409
20010809,2958,629,778,409
20010810,2962,629,779,409
20010811,2950,628,778,409
20010812,2952,628,778,408
20010813,2950,628,778,409
20010814,2955,628,777,409
20010815,2950,628,779,409
20010816,2947,628,778,409
20010817,2957,628,777,409
20010818,2957,628,779,409
20010819,2944,628,777,409
20010820,2949,628,777,409
20010821,2958,628,778,409
20010822,2946,628,777,409
20010823,2944,627,777,409
20010824,2951,628,777,409
20010825,2947,628,777,409
20010826,2944,628,777,409
20010827,2940,628,777,409
20010828,2946,628,777,409
20010829,2952,628,777,409
20010830,2953,628,777,409
20010831,2957,628,778,409
20010901,2948,629,778,409
20010902,2952,629,781,408
20010903,2954,629,779,408
20010904,2958,629,779,408
20010905,2955,629,780,408
20010906,2961,629,779,408
20010907,2957,629,779,408
20010908,2955,629,780,408
20010909,2964,629,781,408
20010910,2953,629,780,408
20010911,2953,629,780,408
20010912,2955,629,779,408
20010913,2965,629,779,408
20010914,2959,629,779,408
20010915,2954,629,780,408
20010916,2959,629,781,408
20010917,2954,629,781,408
20010918,2957,629,780,408
20010919,2951,629,780,407
20010920,2954,629,780,408
20010921,2962,629,780,408
20010922,2954,629,781,408
20010923,2957,629,781,408
20010924,2934,629,781,408
20010925,2957,630,780,408
20010926,2950,629,780,408
20010927,2950,629,780,408
20010928,2950,629,780,408
20010929,2949,629,780,408
20010930,2953,629,780,408
20011001,2958,629,780,408
20011002,2956,629,781,407
20011003,2960,629,782,407
20011004,2967,629,781,407
20011005,2952,629,782,407
20011006,2948,629,781,406
20011007,2951,629,781,406
20011008,2949,629,781,406
20011009,2953,629,781,407
20011010,2960,629,780,407
20011011,2950,629,781,407
20011012,2968,629,781,407
20011013,2952,629,782,407
20011014,2952,629,781,407
20011015,2948,628,780,407
20011016,2948,628,780,407
20011017,2953,628,781,407
20011018,2948,628,781,407
20011019,2962,628,780,407
20011020,2950,628,780,406
20011021,2943,627,780,407
20011022,2953,628,781,407
20011023,2950,628,780,407
20011024,2948,628,780,407
20011025,2957,628,780,407
20011026,2957,628,781,407
20011027,2948,627,780,407
20011028,2952,627,780,406
20011029,2957,628,781,407
20011030,2974,628,781,407
20011031,2966,628,782,407
20011101,2948,628,782,407
20011102,2960,628,781,408
20011103,2948,628,781,407
20011104,2950,628,781,407
20011105,2944,628,781,408
20011106,2960,628,782,408
20011107,2953,628,782,408
20011108,2967,628,782,408
20011109,2965,628,781,408
20011110,2961,628,780,408
20011111,2945,628,780,408
20011112,2954,628,781,408
20011113,2960,628,781,408
20011114,2958,628,780,408
20011115,2959,628,780,408
20011116,2943,628,782,408
20011117,2954,628,780,408
20011118,2936,627,780,408
20011119,2947,627,780,408
20011120,2950,627,780,408
20011121,2961,627,781,408
20011122,2957,627,782,408
20011123,2951,627,782,408
20011124,2959,627,780,408
20011125,2958,627,781,408
20011126,2950,627,781,408
20011127,2962,627,782,409
20011128,2957,627,781,409
20011129,2958,626,782,409
20011130,2957,626,781,409
20011201,2953,625,781,409
20011202,2942,625,777,406
20011203,2931,625,778,406
20011204,2938,625,776,406
20011205,2941,625,776,406
20011206,2946,625,776,406
20011207,2939,625,775,406
20011208,2935,625,775,406
20011209,2934,625,775,406
20011210,2935,625,776,404
20011211,2946,625,775,406
20011212,2934,625,776,406
20011213,2943,625,775,406
20011214,2940,625,775,406
20011215,2933,624,775,406
20011216,2935,624,775,406
20011217,2936,624,775,406
20011218,2947,624,776,406
20011219,2942,624,775,406
20011220,2949,624,775,406
20011221,2957,624,777,406
20011222,2935,624,776,406
20011223,2945,624,775,406
20011224,2929,624,775,406
20011225,2937,624,775,406
20011226,2934,624,776,406
20011227,2945,624,775,406
20011228,2951,624,776,406
20011229,2935,624,775,406
20011230,2953,624,776,406
20011231,2948,624,775,406
20020101,2946,621,776,408
20020102,2902,623,759,401
20020103,2916,623,760,402
20020104,2916,623,760,403
20020105,2900,620,761,401
20020106,2904,620,760,401
20020107,2910,620,760,403
20020108,2901,620,761,402
20020109,2911,620,760,402
20020110,2907,621,760,401
20020111,2900,620,760,402
20020112,2897,619,760,401
20020113,2901,619,760,401
20020114,2914,620,760,403
20020115,2914,620,762,402
20020116,2913,620,762,402
20020117,2914,620,761,403
20020118,2905,619,761,402
20020119,2912,620,761,403
20020120,2912,620,760,402
20020121,2928,619,762,402
20020122,2935,620,761,402
20020123,2914,620,760,401
20020124,2922,619,760,402
20020125,2927,620,762,401
20020126,2918,620,762,402
20020127,2918,620,761,402
20020128,2920,620,760,402
20020129,2906,619,761,402
20020130,2920,619,760,402
20020131,2912,620,762,400
20020201,2912,619,760,400
20020202,2908,620,759,398
20020203,2892,620,761,399
20020204,2899,620,759,399
20020205,2898,620,760,398
20020206,2908,620,760,398
20020207,2920,620,760,400
20020208,2923,619,761,399
20020209,2917,618,760,399
20020210,2929,619,761,397
20020211,2920,619,760,400
20020212,2911,619,761,400
20020213,2926,619,760,399
20020214,2923,619,759,400
20020215,2913,619,759,398
20020216,2896,619,759,400
20020217,2893,619,760,399
20020218,2900,620,759,399
20020219,2903,620,760,399
20020220,2924,620,760,401
20020221,2916,620,759,398
20020222,2915,620,759,397
20020223,2904,619,760,399
20020224,2908,619,760,400
20020225,2919,620,760,400
20020226,2919,620,760,400
20020227,2910,620,760,398
20020228,2917,620,761,399
20020301,2928,620,759,401
20020302,2917,619,759,400
20020303,2905,619,759,398
20020304,2902,618,759,399
20020305,2914,619,760,401
20020306,2903,619,760,398
20020307,2900,619,761,399
20020308,2916,619,759,399
20020309,2903,618,759,398
20020310,2890,618,759,399
20020311,2901,618,759,400
20020312,2896,618,760,400
20020313,2900,618,759,402
20020314,2901,618,760,400
20020315,2901,618,759,400
20020316,2889,617,759,399
20020317,2899,617,759,399
20020318,2898,618,759,401
20020319,2907,618,761,401
20020320,2916,618,761,400
20020321,2911,618,760,401
20020322,2918,618,760,401
20020323,2916,617,761,401
20020324,2910,617,759,400
20020325,2905,618,759,400
20020326,2909,618,759,400
20020327,2903,618,759,399
20020328,2900,618,759,399
20020329,2887,618,759,399
20020330,2892,618,759,399
20020331,2894,618,759,399
20020401,2891,613,759,400
20020402,2887,614,760,394
20020403,2889,614,760,394
20020404,2888,614,759,395
20020405,2888,614,760,393
20020406,2883,614,759,394
20020407,2882,614,759,393
20020408,2884,614,759,395
20020409,2894,614,759,394
20020410,2891,614,759,395
20020411,2890,613,759,395
20020412,2886,613,759,394
20020413,2884,613,759,394
20020414,2887,613,760,393
20020415,2893,613,759,395
20020416,2880,613,759,394
20020417,2892,613,759,394
20020418,2877,613,759,394
20020419,2891,613,759,394
20020420,2881,613,759,393
20020421,2880,613,759,393
20020422,2883,613,759,394
20020423,2891,613,759,394
20020424,2888,613,759,394
20020425,2891,613,759,394
20020426,2888,613,759,394
20020427,2881,612,759,393
20020428,2882,613,761,394
20020429,2885,613,759,394
20020430,2890,613,759,396
20020501,2871,614,760,394
20020502,2892,624,763,393
20020503,2892,623,762,391
20020504,2895,623,762,391
20020505,2898,623,762,392
20020506,2892,623,762,392
20020507,2892,623,762,390
20020508,2893,623,762,390
20020509,2891,623,762,391
20020510,2891,624,762,389
20020511,2887,624,762,390
20020512,2897,624,762,390
20020513,2891,624,762,390
20020514,2898,623,762,391
20020515,2903,624,762,392
20020516,2894,624,762,392
20020517,2889,624,763,391
20020518,2891,624,762,392
20020519,2901,624,763,393
20020520,2906,624,763,393
20020521,2887,624,762,392
20020522,2888,624,762,392
20020523,2898,624,763,393
20020524,2898,624,762,390
20020525,2893,623,763,391
20020526,2895,623,762,391
20020527,2893,623,762,391
20020528,2914,623,763,392
20020529,2907,623,762,391
20020530,2901,622,763,392
20020531,2887,622,762,386
20020601,2888,621,762,389
20020602,2886,622,764,392
20020603,2887,622,764,392
20020604,2906,622,764,393
20020605,2896,622,764,394
20020606,2900,622,764,393
20020607,2905,622,764,393
20020608,2905,621,764,394
20020609,2906,622,764,393
20020610,2901,622,764,394
20020611,2905,622,764,393
20020612,2941,622,767,395
20020613,2936,621,767,395
20020614,2898,621,765,393
20020615,2893,622,764,394
20020616,2885,622,764,393
20020617,2897,621,764,393
20020618,2895,620,764,393
20020619,2892,620,764,393
20020620,2893,620,764,393
20020621,2896,621,764,393
20020622,2887,621,764,393
20020623,2886,621,764,394
20020624,2896,622,764,393
20020625,2911,622,765,394
20020626,2903,622,764,392
20020627,2893,622,765,392
20020628,2897,622,764,393
20020629,2901,622,765,393
20020630,2901,622,764,393
20020701,2894,623,766,394
20020702,2899,623,757,395
20020703,2906,623,757,394
20020704,2894,622,757,395
20020705,2896,623,757,394
20020706,2871,623,756,394
20020707,2878,623,758,393
20020708,2879,623,757,393
20020709,2871,623,756,393
20020710,2884,623,757,393
20020711,2894,622,756,394
20020712,2929,622,759,395
20020713,2922,622,759,394
20020714,2884,622,757,393
20020715,2889,622,756,393
20020716,2902,623,756,393
20020717,2893,623,756,394
20020718,2896,623,756,393
20020719,2894,623,757,394
20020720,2876,622,757,392
20020721,2882,622,756,393
20020722,2876,621,756,392
20020723,2888,621,757,393
20020724,2879,620,756,395
20020725,2895,622,757,395
20020726,2895,622,756,393
20020727,2889,622,756,392
20020728,2884,622,756,393
20020729,2883,622,756,393
20020730,2925,622,759,395
20020731,2924,622,759,391
20020801,2887,618,756,393
20020802,2895,622,759,391
20020803,2878,623,760,391
20020804,2884,622,759,392
20020805,2886,622,759,391
20020806,2890,622,759,391
20020807,2900,623,759,391
20020808,2899,622,760,391
20020809,2885,622,759,391
20020810,2876,622,759,392
20020811,2879,622,759,391
20020812,2894,622,759,391
20020813,2894,622,759,391
20020814,2893,621,759,390
20020815,2887,621,759,392
