date,ntot,nNO,nSE,nFI
20101227,1408,242,321,195
20101228,1407,242,320,194
20101229,1412,242,322,195
20101230,1413,242,321,195
20101231,1412,242,323,194
20110101,1411,243,322,194
20110102,1412,243,322,191
20110103,1399,243,323,195
20110104,1405,242,323,193
20110105,1406,242,324,193
20110106,1408,242,323,191
20110107,1415,242,322,195
20110108,1417,242,320,195
20110109,1415,242,323,195
20110110,1410,242,322,195
20110111,1412,243,322,194
20110112,1405,243,324,195
20110113,1410,242,323,194
20110114,1412,242,323,195
20110115,1402,242,322,196
20110116,1402,242,324,196
20110117,1417,242,323,197
20110118,1414,243,321,197
20110119,1411,243,321,193
20110120,1401,243,321,191
20110121,1398,243,322,190
20110122,1405,243,323,192
20110123,1411,243,325,191
20110124,1402,243,321,191
20110125,1386,243,321,189
20110126,1385,242,321,189
20110127,1385,243,321,189
20110128,1385,243,321,188
20110129,1385,243,322,188
20110130,1388,243,322,190
20110131,1388,243,323,190
20110201,1388,243,323,190
20110202,1391,243,322,191
20110203,1390,243,322,190
20110204,1385,243,321,187
20110205,1386,242,321,189
20110206,1388,242,322,190
20110207,1387,242,322,188
20110208,1389,242,322,190
20110209,1386,242,322,187
20110210,1388,242,322,189
20110211,1391,242,323,191
20110212,1391,243,322,191
20110213,1391,243,323,190
20110214,1390,243,322,191
20110215,1385,243,322,187
20110216,1388,243,322,189
20110217,1386,242,322,188
20110218,1388,242,323,189
20110219,1386,242,322,190
20110220,1387,242,322,189
20110221,1388,242,322,190
20110222,1387,243,322,188
20110223,1388,243,322,189
20110224,1387,244,322,187
20110225,1385,244,322,185
20110226,1386,244,321,187
20110227,1386,244,322,186
20110228,1389,244,322,189
20110301,1386,244,322,186
20110302,1386,244,322,186
20110303,1384,244,322,184
20110304,1389,243,322,190
20110305,1387,243,322,188
20110306,1390,243,322,191
20110307,1388,243,322,189
20110308,1388,243,322,189
20110309,1389,243,322,190
20110310,1389,243,322,190
20110311,1389,243,322,190
20110312,1387,243,322,189
20110313,1387,243,323,188
20110314,1387,243,323,188
20110315,1386,243,323,188
20110316,1387,243,322,190
20110317,1387,243,322,189
20110318,1387,243,322,189
20110319,1387,243,322,189
20110320,1388,243,322,190
20110321,1387,243,322,189
20110322,1386,243,322,188
20110323,1390,243,322,191
20110324,1390,244,322,190
20110325,1388,244,322,189
20110326,1387,244,322,188
20110327,1385,243,322,188
20110328,1389,244,322,189
20110329,1389,244,322,189
20110330,1388,244,322,188
20110331,1388,245,322,188
20110401,1387,244,322,188
20110402,1388,244,321,189
20110403,1386,243,320,189
20110404,1386,243,319,190
20110405,1383,243,318,188
20110406,1385,243,320,188
20110407,1387,243,319,191
20110408,1385,242,320,188
20110409,1385,242,320,190
20110410,1386,242,321,189
20110411,1385,242,321,188
20110412,1389,242,322,191
20110413,1387,242,322,189
20110414,1385,242,322,187
20110415,1386,243,321,188
20110416,1384,243,320,188
20110417,1386,243,320,189
20110418,1385,243,321,187
20110419,1386,243,322,187
20110420,1388,243,322,190
20110421,1387,243,322,188
20110422,1388,243,322,188
20110423,1387,243,321,188
20110424,1387,242,322,189
20110425,1385,243,322,187
20110426,1386,243,323,186
20110427,1386,243,323,186
20110428,1387,243,322,188
20110429,1387,243,323,187
20110430,1387,243,323,187
20110501,1389,243,323,189
20110502,1389,243,324,188
20110503,1388,243,323,189
20110504,1390,243,324,189
20110505,1391,243,323,191
20110506,1388,243,323,189
20110507,1389,243,323,190
20110508,1385,242,323,187
20110509,1389,243,324,189
20110510,1390,243,323,190
20110511,1386,243,322,189
20110512,1388,243,323,190
20110513,1386,243,322,188
20110514,1388,243,322,190
20110515,1388,243,321,191
20110516,1387,243,321,190
20110517,1386,243,320,190
20110518,1386,243,320,190
20110519,1386,243,321,189
20110520,1390,243,322,192
20110521,1387,243,323,190
20110522,1387,243,323,188
20110523,1389,243,323,190
20110524,1389,244,324,188
20110525,1389,243,323,190
20110526,1391,244,323,191
20110527,1388,244,323,188
20110528,1391,244,324,190
20110529,1391,244,324,191
20110530,1389,244,324,189
20110531,1388,244,324,188
20110601,1389,245,323,188
20110602,1391,245,323,189
20110603,1390,245,322,190
20110604,1388,245,320,190
20110605,1390,245,320,191
20110606,1388,245,320,189
20110607,1390,245,323,188
20110608,1391,245,322,190
20110609,1390,245,321,190
20110610,1386,245,322,185
20110611,1388,246,322,188
20110612,1390,246,322,188
20110613,1388,247,319,188
20110614,1387,247,321,185
20110615,1391,247,322,188
20110616,1390,246,321,189
20110617,1391,246,321,189
20110618,1389,246,319,189
20110619,1390,246,319,190
20110620,1390,246,319,190
20110621,1389,246,321,187
20110622,1389,246,320,188
20110623,1391,246,322,188
20110624,1390,246,321,188
20110625,1392,246,321,191
20110626,1392,246,321,190
20110627,1393,246,320,192
20110628,1389,246,320,188
20110629,1391,246,320,190
20110630,1386,245,320,187
20110701,1387,246,319,187
20110702,1392,246,321,191
20110703,1392,246,321,191
20110704,1391,246,321,191
20110705,1391,246,321,191
20110706,1387,246,320,188
20110707,1387,246,320,189
20110708,1388,246,320,189
20110709,1391,246,322,191
20110710,1389,246,320,190
20110711,1389,246,319,191
20110712,1388,246,319,190
20110713,1386,246,317,191
20110714,1385,245,318,190
20110715,1386,245,318,190
20110716,1386,245,317,191
20110717,1387,245,318,191
20110718,1385,245,316,191
20110719,1385,245,317,191
20110720,1383,245,317,189
20110721,1383,245,317,189
20110722,1378,245,313,188
20110723,1380,245,314,189
20110724,1380,245,314,189
20110725,1380,245,313,190
20110726,1378,245,313,187
20110727,1378,245,313,187
20110728,1378,245,314,186
20110729,1381,245,316,187
20110730,1377,245,315,186
20110731,1380,245,316,186
20110801,1381,244,317,187
20110802,1384,244,319,189
20110803,1384,244,319,189
20110804,1384,244,318,190
20110805,1379,244,317,187
20110806,1383,244,317,190
20110807,1382,244,317,189
20110808,1381,244,317,188
20110809,1382,244,317,189
20110810,1382,244,317,189
20110811,1382,244,319,188
20110812,1383,244,320,189
20110813,1384,244,321,190
20110814,1383,244,321,190
20110815,1384,244,321,188
20110816,1386,244,322,189
20110817,1386,244,322,189
20110818,1382,244,321,186
20110819,1383,244,322,186
20110820,1385,244,322,188
20110821,1385,244,322,188
20110822,1384,244,321,188
20110823,1385,244,320,190
20110824,1382,244,319,188
20110825,1384,244,319,189
20110826,1378,244,319,183
20110827,1380,243,319,187
20110828,1380,243,317,188
20110829,1377,243,317,186
20110830,1382,243,318,189
20110831,1380,243,318,187
20110901,1385,246,318,188
20110902,1385,246,321,186
20110903,1385,246,320,188
20110904,1386,246,321,188
20110905,1385,246,320,187
20110906,1384,246,320,186
20110907,1387,246,321,188
20110908,1383,246,321,184
20110909,1387,246,321,188
20110910,1386,246,320,188
20110911,1384,246,320,186
20110912,1383,246,319,186
20110913,1386,246,321,188
20110914,1382,246,320,187
20110915,1381,246,320,184
20110916,1380,246,319,184
20110917,1385,246,319,188
20110918,1380,246,317,185
20110919,1384,246,318,188
20110920,1382,246,318,186
20110921,1380,246,317,185
20110922,1384,246,317,189
20110923,1383,246,318,188
20110924,1378,245,317,185
20110925,1379,246,317,185
20110926,1380,246,317,186
20110927,1382,246,318,187
20110928,1384,246,320,187
20110929,1384,246,320,187
20110930,1383,246,320,187
20111001,1380,247,321,188
20111002,1381,247,319,187
20111003,1382,247,319,187
20111004,1383,247,319,187
20111005,1385,247,319,189
20111006,1384,247,320,187
20111007,1384,247,320,188
20111008,1384,247,319,188
20111009,1381,247,319,186
20111010,1382,247,319,186
20111011,1383,247,319,187
20111012,1381,248,319,186
20111013,1383,248,319,186
20111014,1384,248,319,187
20111015,1383,248,319,186
20111016,1383,248,319,186
20111017,1383,248,319,186
20111018,1384,248,319,187
20111019,1384,248,318,188
20111020,1379,248,317,184
20111021,1385,248,319,188
20111022,1389,251,320,188
20111023,1390,251,321,188
20111024,1389,251,320,188
20111025,1388,251,320,188
20111026,1388,251,320,188
20111027,1388,251,321,187
20111028,1387,251,320,188
20111029,1389,251,321,188
20111030,1388,251,321,187
20111031,1388,251,321,187
20111101,1387,251,320,187
20111102,1388,251,319,188
20111103,1385,251,317,187
20111104,1384,251,316,187
20111105,1385,252,317,186
20111106,1385,251,317,187
20111107,1384,250,318,187
20111108,1384,250,317,187
20111109,1385,251,317,187
20111110,1387,251,319,187
20111111,1385,250,318,187
20111112,1386,251,318,187
20111113,1386,251,318,187
20111114,1387,251,320,187
20111115,1387,251,320,187
20111116,1388,252,319,187
20111117,1390,252,320,187
20111118,1389,253,318,187
20111119,1388,252,318,187
20111120,1387,252,318,187
20111121,1388,253,318,187
20111122,1390,253,320,187
20111123,1390,253,320,187
20111124,1392,254,320,187
20111125,1393,254,321,187
20111126,1391,254,319,187
20111127,1388,253,319,186
20111128,1389,253,320,186
20111129,1389,254,320,186
20111130,1392,255,321,186
20111201,1393,256,321,186
20111202,1390,256,316,187
20111203,1389,256,316,187
20111204,1390,256,316,187
20111205,1390,256,316,187
20111206,1390,256,316,187
20111207,1389,255,316,187
20111208,1387,255,314,187
20111209,1389,256,315,187
20111210,1389,256,315,187
20111211,1387,255,314,187
20111212,1387,255,314,187
20111213,1389,256,315,187
20111214,1387,255,314,187
20111215,1387,255,315,187
20111216,1389,256,315,187
20111217,1388,256,314,187
20111218,1388,256,314,187
20111219,1388,256,314,187
20111220,1388,256,314,187
20111221,1390,256,316,187
20111222,1390,256,317,187
20111223,1390,256,317,187
20111224,1391,256,317,187
20111225,1390,256,316,187
20111226,1389,256,316,187
20111227,1385,256,312,186
20111228,1384,256,311,186
20111229,1381,256,310,184
20111230,1382,256,311,184
20111231,1379,256,311,183
20120101,1385,260,312,183
20120102,1383,260,310,183
20120103,1379,260,310,185
20120104,1380,260,310,185
20120105,1382,260,310,187
20120106,1381,260,310,187
20120107,1379,260,309,186
20120108,1380,260,310,186
20120109,1380,260,310,186
20120110,1380,260,310,186
20120111,1380,260,309,187
20120112,1381,260,310,187
20120113,1380,260,309,187
20120114,1381,260,310,187
20120115,1380,260,310,186
20120116,1380,260,311,186
20120117,1380,260,310,186
20120118,1380,260,310,186
20120119,1380,260,310,186
20120120,1381,260,311,186
20120121,1381,260,311,186
20120122,1381,260,311,186
20120123,1381,259,311,187
20120124,1381,260,310,187
20120125,1382,260,311,187
20120126,1383,260,312,187
20120127,1384,260,313,187
20120128,1383,260,313,187
20120129,1384,260,313,187
20120130,1384,260,313,187
20120131,1384,260,313,187
20120201,1383,259,314,186
20120202,1382,259,312,186
20120203,1382,259,312,186
20120204,1383,259,312,187
20120205,1383,259,312,187
20120206,1383,259,312,187
20120207,1382,259,312,187
20120208,1384,259,312,188
20120209,1385,259,312,188
20120210,1385,259,312,188
20120211,1385,259,312,188
20120212,1384,259,311,188
20120213,1384,259,311,188
20120214,1385,259,312,188
20120215,1384,259,311,188
20120216,1383,259,310,188
20120217,1383,259,310,188
20120218,1383,259,310,188
20120219,1383,259,310,188
20120220,1384,259,311,188
20120221,1384,259,311,188
20120222,1384,259,311,188
20120223,1385,259,312,188
20120224,1384,259,312,187
20120225,1383,259,311,187
20120226,1383,259,311,187
20120227,1383,259,311,187
20120228,1384,259,312,187
20120229,1384,259,312,187
20120301,1385,259,312,187
20120302,1382,259,312,187
20120303,1383,259,312,186
20120304,1382,259,309,186
20120305,1381,259,310,186
20120306,1384,259,311,186
20120307,1380,258,310,186
20120308,1384,258,311,187
20120309,1381,257,311,188
20120310,1386,258,312,188
20120311,1379,258,308,188
20120312,1381,256,310,188
20120313,1383,258,310,188
20120314,1381,258,308,188
20120315,1382,258,310,188
20120316,1379,258,310,188
20120317,1385,258,311,188
20120318,1384,258,310,188
20120319,1382,258,309,188
20120320,1385,258,312,187
20120321,1385,258,312,188
20120322,1387,258,313,188
20120323,1386,258,312,188
20120324,1385,258,312,188
20120325,1387,258,313,188
20120326,1386,258,312,188
20120327,1387,258,314,188
20120328,1385,258,313,188
20120329,1383,258,312,188
20120330,1387,258,314,188
20120331,1381,258,314,188
20120401,1384,258,313,188
20120402,1384,258,314,188
20120403,1384,258,313,188
20120404,1383,258,313,188
20120405,1384,258,314,188
20120406,1380,258,313,186
20120407,1381,258,312,188
20120408,1380,258,312,188
20120409,1382,258,312,188
20120410,1382,258,312,188
20120411,1380,258,312,188
20120412,1380,258,312,188
20120413,1380,258,312,188
20120414,1382,258,313,188
20120415,1383,258,313,188
20120416,1380,258,313,188
20120417,1382,258,313,188
20120418,1383,258,314,188
20120419,1382,258,314,188
20120420,1384,258,314,188
20120421,1382,258,313,188
20120422,1382,258,313,188
20120423,1384,258,313,188
20120424,1384,258,313,188
20120425,1381,258,313,188
20120426,1382,258,313,188
20120427,1382,258,313,188
20120428,1383,258,313,188
20120429,1382,258,313,188
20120430,1381,258,313,187
20120501,1383,258,313,188
20120502,1383,258,312,188
20120503,1383,258,312,188
20120504,1383,258,312,188
20120505,1382,258,312,188
20120506,1382,258,311,188
20120507,1382,258,311,188
20120508,1381,258,310,188
20120509,1381,258,310,188
20120510,1382,258,310,188
20120511,1382,258,310,188
20120512,1380,258,309,188
20120513,1379,258,307,188
20120514,1380,258,308,188
20120515,1379,258,308,188
20120516,1377,258,308,188
20120517,1378,259,308,188
20120518,1380,259,308,188
20120519,1379,259,307,188
20120520,1377,259,307,186
20120521,1377,259,307,186
20120522,1376,258,307,185
20120523,1380,258,309,187
20120524,1379,257,309,188
20120525,1379,257,309,188
20120526,1380,257,310,188
20120527,1379,257,310,187
20120528,1380,258,310,187
20120529,1381,258,311,187
20120530,1381,258,310,188
20120531,1382,258,311,188
20120601,1383,259,311,188
20120602,1384,259,311,188
20120603,1384,259,311,188
20120604,1384,259,311,188
20120605,1384,259,311,188
20120606,1384,258,312,188
20120607,1385,259,312,188
20120608,1385,259,312,188
20120609,1384,259,311,188
20120610,1381,259,308,188
20120611,1380,259,307,188
20120612,1382,259,309,188
20120613,1383,259,310,188
20120614,1382,259,309,189
20120615,1383,259,310,189
20120616,1385,259,311,189
20120617,1383,259,309,189
20120618,1383,259,309,189
20120619,1381,257,309,189
20120620,1380,256,309,189
20120621,1383,258,310,189
20120622,1383,258,310,189
20120623,1382,258,309,189
20120624,1382,258,310,188
20120625,1382,258,310,188
20120626,1383,259,311,187
20120627,1381,259,309,187
20120628,1382,259,310,187
20120629,1384,259,312,187
20120630,1381,259,310,185
20120701,1383,260,310,187
20120702,1383,261,310,187
20120703,1383,261,309,187
20120704,1385,262,310,187
20120705,1386,262,311,187
20120706,1382,259,310,187
20120707,1382,259,310,187
20120708,1382,262,307,187
20120709,1378,257,308,187
20120710,1382,262,308,187
20120711,1383,261,309,187
20120712,1385,261,310,189
20120713,1383,261,309,189
20120714,1383,261,309,188
20120715,1382,261,308,188
20120716,1383,262,308,188
20120717,1385,262,309,189
20120718,1385,262,309,189
20120719,1383,262,307,189
20120720,1384,262,308,189
20120721,1383,262,308,188
20120722,1382,262,307,188
20120723,1383,262,308,188
20120724,1384,262,309,188
20120725,1381,262,307,188
20120726,1383,262,307,189
20120727,1384,262,308,189
20120728,1383,262,307,189
20120729,1382,262,306,189
20120730,1381,262,306,188
20120731,1380,262,306,188
20120801,1385,264,308,188
20120802,1384,264,310,186
20120803,1384,264,310,187
20120804,1381,264,308,186
20120805,1383,264,309,187
20120806,1384,264,309,187
20120807,1383,264,309,186
20120808,1384,263,310,187
20120809,1383,263,309,187
20120810,1384,264,309,187
20120811,1385,264,310,187
20120812,1383,264,310,185
20120813,1383,265,309,185
20120814,1382,264,309,185
20120815,1383,265,310,184
20120816,1387,265,310,187
20120817,1386,265,309,187
20120818,1387,265,310,187
20120819,1388,265,311,187
20120820,1388,265,311,187
20120821,1387,265,311,186
20120822,1387,265,310,187
20120823,1388,265,311,187
20120824,1387,265,310,187
20120825,1388,265,311,187
20120826,1388,265,311,187
20120827,1387,265,311,187
20120828,1388,265,311,187
20120829,1388,265,311,187
20120830,1389,265,312,187
20120831,1387,264,311,187
20120901,1392,268,312,187
20120902,1389,269,307,188
20120903,1388,269,307,188
20120904,1388,269,306,188
20120905,1386,269,305,188
20120906,1385,269,305,188
20120907,1390,270,307,188
20120908,1390,270,307,188
20120909,1387,270,306,188
20120910,1389,270,308,188
20120911,1393,271,310,188
20120912,1393,271,310,188
20120913,1389,271,309,188
20120914,1388,271,308,188
20120915,1388,271,308,187
20120916,1387,271,307,187
20120917,1386,270,306,187
20120918,1388,270,308,186
20120919,1389,271,307,187
20120920,1387,271,307,187
20120921,1387,272,306,187
20120922,1387,272,305,187
20120923,1386,271,305,187
20120924,1385,271,306,187
20120925,1389,272,307,187
20120926,1389,272,308,187
20120927,1389,272,307,187
20120928,1389,271,309,187
20120929,1389,271,308,187
20120930,1389,271,309,187
20121001,1388,270,309,187
20121002,1384,270,306,187
20121003,1383,270,306,187
20121004,1384,270,305,188
20121005,1383,270,305,187
20121006,1382,270,304,187
20121007,1382,270,304,187
20121008,1382,270,304,187
20121009,1381,270,304,187
20121010,1381,270,303,187
20121011,1382,270,303,188
20121012,1383,270,303,188
20121013,1383,270,304,188
20121014,1381,270,303,188
20121015,1380,269,303,188
20121016,1382,269,304,188
20121017,1382,269,304,188
20121018,1381,269,305,188
20121019,1381,269,305,188
20121020,1382,269,306,187
20121021,1379,269,305,187
20121022,1382,269,305,187
20121023,1380,269,305,187
20121024,1381,269,305,187
20121025,1379,269,304,187
20121026,1381,269,306,187
20121027,1382,269,306,187
20121028,1383,268,307,188
20121029,1383,269,305,188
20121030,1382,268,306,188
20121031,1386,270,307,188
20121101,1387,270,308,188
20121102,1385,270,307,188
20121103,1384,268,308,188
20121104,1383,269,307,188
20121105,1384,269,307,188
20121106,1384,269,307,188
20121107,1384,269,307,188
20121108,1386,270,308,188
20121109,1384,269,308,188
20121110,1382,269,306,188
20121111,1381,269,306,188
20121112,1381,268,307,187
20121113,1382,269,307,187
20121114,1382,270,307,186
20121115,1384,270,307,188
20121116,1384,270,307,188
20121117,1388,273,307,188
20121118,1387,272,307,188
20121119,1388,273,306,188
20121120,1386,272,306,188
20121121,1388,273,306,188
20121122,1387,272,306,188
20121123,1386,271,306,188
20121124,1388,273,306,188
20121125,1385,271,306,188
20121126,1387,272,306,188
20121127,1386,271,307,186
20121128,1388,272,307,187
20121129,1386,272,305,187
20121130,1388,273,306,187
20121201,1388,273,306,187
20121202,1388,274,306,186
20121203,1388,274,306,186
20121204,1390,274,307,186
20121205,1388,274,306,186
20121206,1388,274,306,186
20121207,1387,275,304,186
20121208,1386,275,303,186
20121209,1387,275,305,186
20121210,1386,275,303,186
20121211,1387,275,303,187
20121212,1387,275,303,187
20121213,1389,275,305,187
20121214,1388,275,305,187
20121215,1387,275,304,187
20121216,1385,275,304,187
20121217,1388,274,305,187
20121218,1387,274,305,187
20121219,1387,274,305,187
20121220,1388,274,305,188
20121221,1389,274,306,187
20121222,1387,274,304,188
20121223,1386,274,303,188
20121224,1386,274,303,188
20121225,1386,274,303,188
20121226,1386,274,303,188
20121227,1386,274,303,188
20121228,1386,274,303,188
20121229,1385,274,303,187
20121230,1386,274,303,188
20121231,1386,274,303,188
20130101,1401,289,303,188
20130102,1403,289,307,188
20130103,1402,289,307,187
20130104,1403,290,307,187
20130105,1403,290,307,187
20130106,1402,290,306,187
20130107,1402,290,307,186
20130108,1403,290,307,187
20130109,1403,290,307,187
20130110,1402,289,307,187
20130111,1401,290,307,185
20130112,1402,290,307,186
20130113,1402,290,307,186
20130114,1401,290,307,186
20130115,1400,290,307,185
20130116,1403,290,307,187
20130117,1403,290,308,187
20130118,1403,290,307,187
20130119,1402,290,307,186
20130120,1401,290,308,185
20130121,1402,290,307,186
20130122,1402,290,306,187
20130123,1402,290,306,187
20130124,1402,290,306,187
20130125,1402,290,306,187
20130126,1402,290,306,187
20130127,1402,290,306,187
20130128,1402,291,306,187
20130129,1401,290,306,187
20130130,1401,290,306,187
20130131,1401,290,305,187
20130201,1402,290,306,187
20130202,1401,290,305,187
20130203,1400,290,304,187
20130204,1399,290,303,187
20130205,1398,290,302,187
20130206,1400,291,303,187
20130207,1409,300,303,187
20130208,1410,301,304,186
20130209,1408,301,302,186
20130210,1408,302,300,187
20130211,1406,301,300,186
20130212,1408,300,303,186
20130213,1409,301,303,186
20130214,1411,304,302,186
20130215,1406,299,302,186
20130216,1407,299,303,186
20130217,1407,299,303,186
20130218,1405,299,301,186
20130219,1411,305,301,186
20130220,1412,305,302,186
20130221,1412,306,302,185
20130222,1413,305,303,186
20130223,1414,305,303,187
20130224,1414,306,302,187
20130225,1413,304,303,187
20130226,1412,302,304,187
20130227,1415,304,305,187
20130228,1414,304,304,187
20130301,1418,307,305,187
20130302,1417,305,306,187
20130303,1416,305,305,187
20130304,1416,304,306,187
20130305,1415,304,306,187
20130306,1414,305,304,187
20130307,1399,289,304,187
20130308,1398,288,305,186
20130309,1412,303,303,187
20130310,1412,304,302,187
20130311,1412,303,303,187
20130312,1414,303,305,187
20130313,1411,302,304,186
20130314,1411,301,305,186
20130315,1410,301,304,186
20130316,1410,301,304,186
20130317,1411,301,305,186
20130318,1415,305,305,186
20130319,1416,306,306,186
20130320,1415,305,306,186
20130321,1414,304,305,186
20130322,1413,302,306,186
20130323,1417,304,307,187
20130324,1416,304,306,187
20130325,1418,306,306,187
20130326,1414,304,305,187
20130327,1415,303,307,187
20130328,1413,302,306,187
20130329,1414,302,307,187
20130330,1411,301,305,187
20130331,1415,304,306,187
20130401,1414,303,306,187
20130402,1406,302,299,187
20130403,1406,301,300,187
20130404,1405,301,301,187
20130405,1407,303,300,187
20130406,1395,291,300,186
20130407,1398,293,300,187
20130408,1398,293,300,187
20130409,1405,302,298,187
20130410,1408,302,301,187
20130411,1408,304,299,187
20130412,1408,305,298,187
20130413,1409,305,299,187
20130414,1404,303,296,187
20130415,1405,301,299,187
20130416,1407,302,300,187
20130417,1411,305,301,187
20130418,1408,304,299,187
20130419,1407,304,298,187
20130420,1409,305,299,187
20130421,1408,305,299,187
20130422,1409,306,299,187
20130423,1413,307,302,187
20130424,1412,306,302,187
20130425,1411,305,301,187
20130426,1410,305,303,184
20130427,1412,306,301,187
20130428,1412,306,301,187
20130429,1412,306,301,187
20130430,1411,306,300,187
20130501,1415,308,302,187
20130502,1417,307,304,187
20130503,1414,306,303,187
20130504,1414,306,302,187
20130505,1414,307,301,187
20130506,1414,307,301,187
20130507,1415,307,302,187
20130508,1415,306,303,187
20130509,1415,307,302,187
20130510,1416,307,303,187
20130511,1414,307,302,187
20130512,1414,307,302,187
20130513,1414,304,304,187
20130514,1414,304,304,187
20130515,1414,307,303,186
20130516,1398,293,301,187
20130517,1396,290,301,187
20130518,1394,290,300,187
20130519,1393,290,299,187
20130520,1391,290,297,187
20130521,1393,290,300,187
20130522,1394,290,300,187
20130523,1409,306,299,187
20130524,1409,306,299,187
20130525,1407,305,298,187
20130526,1408,306,298,187
20130527,1409,308,298,187
20130528,1411,308,299,187
20130529,1410,307,300,186
20130530,1411,308,302,184
20130531,1408,305,302,185
20130601,1407,305,301,183
20130602,1410,305,300,187
20130603,1410,305,300,187
20130604,1411,307,299,187
20130605,1409,306,300,187
20130606,1411,306,301,187
20130607,1394,289,301,187
20130608,1394,289,301,187
20130609,1395,289,302,187
20130610,1395,289,302,187
20130611,1394,289,301,187
20130612,1393,288,301,187
20130613,1395,289,302,187
20130614,1394,289,302,187
20130615,1408,304,301,187
20130616,1410,305,301,187
20130617,1406,301,301,187
20130618,1409,302,303,187
20130619,1410,305,302,187
20130620,1414,306,305,187
20130621,1411,305,303,187
20130622,1411,306,302,187
20130623,1408,305,300,187
20130624,1411,305,303,187
20130625,1410,306,301,187
20130626,1404,301,299,187
20130627,1404,301,299,187
20130628,1405,302,299,187
20130629,1405,302,301,187
20130630,1404,301,301,187
20130701,1405,301,302,187
20130702,1404,302,299,187
20130703,1404,303,298,187
20130704,1401,302,296,187
20130705,1403,304,296,187
20130706,1402,303,296,187
20130707,1403,304,296,187
20130708,1402,304,295,187
20130709,1401,303,295,187
20130710,1403,303,297,187
20130711,1405,305,297,187
20130712,1403,305,295,187
20130713,1405,306,296,187
20130714,1403,306,294,187
20130715,1404,305,296,187
20130716,1401,305,293,187
20130717,1400,303,295,187
20130718,1404,303,298,187
20130719,1406,303,300,187
20130720,1404,303,298,187
20130721,1405,303,299,187
20130722,1404,302,299,187
20130723,1390,289,298,187
20130724,1388,289,297,187
20130725,1385,288,295,187
20130726,1403,304,297,187
20130727,1403,305,296,187
20130728,1403,305,296,187
20130729,1403,304,297,187
20130730,1405,306,297,187
20130731,1406,305,299,187
20130801,1403,302,300,186
20130802,1387,288,298,187
20130803,1387,289,297,187
20130804,1397,297,299,187
20130805,1395,299,298,187
20130806,1396,300,298,187
20130807,1402,303,298,187
20130808,1403,304,299,187
20130809,1407,306,300,187
20130810,1405,305,299,187
20130811,1405,305,299,187
20130812,1403,305,297,187
20130813,1406,306,299,187
20130814,1405,306,299,186
20130815,1405,305,300,186
20130816,1402,304,300,185
20130817,1403,305,298,186
20130818,1404,305,299,186
20130819,1404,306,298,186
20130820,1407,306,301,186
20130821,1407,305,301,187
20130822,1407,306,301,186
20130823,1408,307,301,186
20130824,1405,306,298,187
20130825,1405,307,297,187
20130826,1404,306,297,187
20130827,1405,306,299,187
20130828,1405,306,298,187
20130829,1405,305,299,187
20130830,1406,306,299,187
20130831,1406,306,300,186
20130901,1405,307,298,186
20130902,1408,307,299,186
20130903,1405,308,296,186
20130904,1400,303,296,186
20130905,1405,305,300,186
20130906,1405,306,298,186
20130907,1406,308,297,186
20130908,1404,308,295,186
20130909,1405,308,296,186
20130910,1407,308,298,186
20130911,1403,308,295,185
20130912,1403,306,297,185
20130913,1404,306,298,185
20130914,1404,308,297,185
20130915,1401,307,295,185
20130916,1402,307,296,185
20130917,1402,308,295,185
20130918,1402,308,295,185
20130919,1401,308,294,185
20130920,1398,306,294,185
20130921,1402,308,294,185
20130922,1405,308,297,185
20130923,1404,308,296,185
20130924,1406,308,299,184
20130925,1409,308,300,185
20130926,1407,308,299,185
20130927,1407,310,297,185
20130928,1409,311,299,185
20130929,1408,311,297,185
20130930,1410,311,298,185
20131001,1412,311,300,185
20131002,1417,311,303,185
20131003,1416,310,303,185
20131004,1417,310,304,185
20131005,1414,311,301,184
20131006,1413,311,300,184
20131007,1415,311,301,185
20131008,1418,312,303,185
20131009,1415,311,301,185
20131010,1415,311,301,185
20131011,1413,310,300,185
20131012,1403,298,303,184
20131013,1400,298,300,184
20131014,1399,297,301,184
20131015,1413,311,302,184
20131016,1413,310,302,185
20131017,1413,311,301,185
20131018,1410,310,299,185
20131019,1413,311,302,185
20131020,1410,311,299,185
20131021,1411,311,300,185
20131022,1411,311,300,185
20131023,1411,311,300,185
20131024,1411,312,299,185
20131025,1413,312,300,185
20131026,1415,312,302,185
20131027,1412,312,299,185
20131028,1412,312,299,185
20131029,1410,309,300,185
20131030,1413,312,300,185
20131031,1414,313,300,185
20131101,1417,314,302,185
20131102,1414,314,301,185
20131103,1413,313,301,185
20131104,1414,314,301,185
20131105,1416,314,303,185
20131106,1417,314,303,185
20131107,1416,313,303,185
20131108,1416,313,302,185
20131109,1415,312,302,185
20131110,1415,312,302,185
20131111,1414,312,301,185
20131112,1414,312,302,185
20131113,1415,313,302,185
20131114,1414,312,302,185
20131115,1415,312,302,185
20131116,1413,313,301,185
20131117,1413,311,301,185
20131118,1413,311,301,185
20131119,1416,313,302,185
20131120,1417,314,302,185
20131121,1415,314,301,185
20131122,1418,316,301,185
20131123,1417,316,301,184
20131124,1418,316,301,185
20131125,1419,317,302,185
20131126,1419,316,302,185
20131127,1421,317,303,185
20131128,1419,316,302,185
20131129,1418,316,302,185
20131130,1419,317,301,185
20131201,1421,319,301,185
20131202,1417,319,297,185
20131203,1422,320,300,185
20131204,1418,320,297,185
20131205,1419,319,298,185
